Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[0, 1]	[[556.2249999999999, 1227.775], [24.31, 19.55]]	0	0.08793911007025762	0.8793911007025761	1	9.136	99	99	0.6666666666666666	9.136	0	0	0	0	1
[0, 1]	[[391.645, 710.0386863755443], [27.3275, 19.55]]	0	0.1	1.0	1	11.2	114	114	0.6666666666666666	11.2	0	0	0	0	1
[2, 0]	[[6.1006439190584665, 6.476], [660.85, 1027.15]]	0	0.09583333333333334	0.9583333333333334	1	148.67481580442356	2059	2059	0.6666666666666666	148.67481580442356	0	0	0	0	1
[0]	[[-122.10000000000001, 183.15]]	0	1.0	1.0	3	695.6753203657844	199991	6402	0.3333333333333333	2085.7598910441684	70755	70755	3686	3686	1
[0]	[[-122.10000000000001, 182.835]]	0	1.0	1.0	6	695.6763419647334	199991	16573	0.3333333333333333	4171.538488123781	66732	66732	3669	3669	1
[0]	[[-122.10000000000001, 153.625]]	0	1.0	1.0	1	687.953909791697	199991	19650	0.3333333333333333	685.301537577385	58398	58398	3265	3265	1
[0]	[[-122.10000000000001, 158.73000000000002]]	0	1.0	1.0	3	690.5774456998937	199991	21342	0.3333333333333333	2075.1199636222686	59108	59108	3336	3336	1
[0]	[[-122.10000000000001, 184.50669426705713]]	0	1.0	1.0	3	695.6753203626337	199991	23166	0.3333333333333333	2085.759891015323	64876	64876	3701	3701	1
[1]	[[18.71, 27.89]]	0	0.9470126662147014	0.9470126662147014	4	689.9263427978998	199991	26161	0.3333333333333333	2814.447208818788	141085	148979	8181	8639	1
[1]	[[16.849999999999998, 22.3725]]	0	0.9962992250513997	0.9962992250513997	5	698.6562342754743	199931	29152	0.3333333333333333	3502.851464221714	31498	31615	1859	1866	1
[0]	[[-122.10000000000001, 181.73000000000002]]	0	1.0	1.0	4	695.6762631508639	199991	32538	0.3333333333333333	2781.024696665818	60736	60736	3657	3657	1
[0]	[[-122.10000000000001, -122.10000000000001]]	0	0.1	1.0	9	843.0560654202129	38953	38953	0.3333333333333333	7587.504588781916	0	0	0	0	1
[2]	[[2.138, 5.862]]	0	0.9624562099279529	0.9624562099279529	10	725.4814150471386	199964	42561	0.3333333333333333	7278.517688089232	29122	30258	1865	1938	1
[2]	[[3.436, 5.564]]	0	0.9873931623931624	0.9873931623931624	12	710.2155810388524	199964	50145	0.3333333333333333	8522.58697246623	4621	4680	311	315	1
[2]	[[2.1180000000000003, 5.082]]	0	0.9623205741626795	0.9623205741626795	1	725.4814150471386	199964	51961	0.3333333333333333	727.8517688089232	27353	28424	1864	1937	1
[0]	[[-122.10000000000001, 167.625]]	0	1.0	1.0	3	692.0512072038603	199991	59869	0.3333333333333333	2085.914115262648	48186	48186	3467	3467	1
[0]	[[-122.10000000000001, 188.73000000000002]]	0	1.0	1.0	1	698.271190042188	199991	61699	0.3333333333333333	703.1752625799193	51470	51470	3752	3752	1
[0]	[[-122.10000000000001, 183.94000000000003]]	0	1.0	1.0	2	695.6753203657844	199991	69424	0.3333333333333333	1390.5065940294458	47732	47732	3686	3686	1
[0]	[[-84.095, 177.94000000000003]]	0	1.0	1.0	2	695.6921717616717	199991	71418	0.3333333333333333	1390.6094467875475	45843	45843	3595	3595	1
[2]	[[3.436, 5.178]]	0	0.9871648602395893	0.9871648602395893	1	710.2155810388529	199964	87831	0.3333333333333333	710.2155810388529	3461	3506	310	314	1
[0]	[[-52.47959922491492, 39.75270674745286]]	0	1.0	1.0	1	666.6536214726066	199991	88952	0.3333333333333333	665.1462835509477	16213	16213	1472	1472	1
[0]	[[-122.10000000000001, 188.625]]	0	1.0	1.0	5	698.271190042188	199991	93421	0.3333333333333333	3515.876312899596	39644	39644	3752	3752	1
